datetime,open,high,low,close
2022-08-17,1.017066,1.019784,1.014806,1.017066
2022-08-18,1.018019,1.019368,1.011317,1.018019
2022-08-19,1.00899,1.011225,1.0036231,1.00899
2022-08-22,1.0035224,1.0048232,0.99277264,1.0035224
2022-08-23,0.99394679,1.0019037,0.99031466,0.99394679
2022-08-24,0.99669099,0.99982005,0.99119812,0.99669099
2022-08-25,0.99690956,1.0030594,0.99567872,0.99690956
2022-08-26,0.99712831,1.0088272,0.99472791,0.99712831
2022-08-29,0.99386781,1.0031096,0.99149305,0.99386781
2022-08-30,1.0014019,1.0052272,0.99834275,1.0014019
2022-08-31,1.0025063,1.0077394,0.997168,1.0025063
2022-09-01,1.0039052,1.0045809,0.99173886,1.0039052
2022-09-02,0.99523288,1.0033311,0.99512392,0.99523288
2022-09-05,0.99094278,0.9943521,0.98808366,0.99094278
2022-09-06,0.99522299,0.99853218,0.98651439,0.99522299
2022-09-07,0.98979515,0.99552011,0.98778117,0.98979515
2022-09-08,0.99957019,1.0029085,0.99334455,0.99957019
2022-09-09,1.0012015,1.011225,1.00093091,1.0012015
2022-09-12,1.0071406,1.01968,1.0064716,1.0071406
2022-09-13,1.012956,1.018745,0.9995802,1.012956
2022-09-14,0.99820328,1.0022751,0.99636334,0.99820328
2022-09-15,0.99840254,1.0017931,0.99574822,0.99840254
2022-09-16,0.99883133,1.0035627,0.99457955,0.99883133
2022-09-19,1.0022349,1.0028079,0.99668103,1.0022349
2022-09-20,1.0029588,1.0050251,0.99570847,1.0029588
2022-09-21,0.99707854,0.99740678,0.9869135,0.99707854
2022-09-22,0.98307151,0.99061882,0.9811039,0.98307151
2022-09-23,0.98415506,0.98522168,0.97039336,0.98415506
2022-09-26,0.96899229,0.96998852,0.95823079,0.96899229
2022-09-27,0.96237123,0.96700579,0.95945346,0.96237123
2022-09-28,0.95961916,0.9686262,0.95401639,0.95961916
2022-09-29,0.97081721,0.97873223,0.96382761,0.97081721
2022-09-30,0.98295557,0.98499852,0.97360557,0.98295557
2022-10-03,0.97926885,0.98442632,0.97536236,0.97926885
2022-10-04,0.98320687,0.99801397,0.98067105,0.98320687
2022-10-05,0.99843246,0.9994204,0.98354536,0.99843246
2022-10-06,0.99109989,0.99263471,0.97893333,0.99109989
2022-10-07,0.97890455,0.9816047,0.97316968,0.97890455
2022-10-10,0.97350127,0.97522914,0.96825111,0.97350127
2022-10-11,0.97100574,0.97580963,0.9673987,0.97100574
2022-10-12,0.97001678,0.97330225,0.96696836,0.97001678
2022-10-13,0.97079843,0.97950864,0.96359533,0.97079843
2022-10-14,0.97513402,0.98038256,0.97094923,0.97513402
